surah_number,ayah_number,tafsir_text
84,1,"بسم الله الرحمن الرحيم ( إذا السماء انشقت ( 1 ) وأذنت لربها وحقت ( 2 ) وإذا الارض مدت ( 3 ) وألقت ما فيها وتخلت ( 4 ) وأذنت لربها وحقت ( 5 ) يا أيها الانسان إنك كادح إلى ربك كدحا فملاقيه ( 6 )

فأما من أوتي كتابه بيمينه ( 7 ) فسوف يحاسب حسابا يسيرا ( 8 )

وينقلب إلى أهله مسرورا ) ( 9 ) تسع آيات .

يقول الله تعالى لنبيه وهو متوجه إلى جميع المكلفين على وجه الوعيد لهم والتخويف من عقابه والتنبيه لهم على قرب أو ان مجيئه ( إذا السماء انشقت ) وتقديره إذكر إذا السماء انشقت ،   ومعناه إذا انفطرت السماء وتصدعت وانفرجت ،   فالانشقاق افتراق إمتداد عن إلتئام ،   فكل انشقاق افتراق وليس كل افتراق انشقاقا وقيل : الانشقاق الانفطار ،   والانصداع الانفراج ."
84,2,"وقوله ( وأذنت لربها وحقت ) قال ابن عباس وسعيد بن جبير ومجاهد وقتادة : معناه سمعت وأطاعت أي كأنها سمعت بأذن وأطاعت بانقياد لتدبير الله .

تقول العرب أذن لك هذا الامر أذنا بمعنى أسمع لك قال عدي بن زيد :

ايها القلب تعلل بددن ،   إن همي في سماع وأذن وقال آخر :

صم إذا سمعوا خيرا ذكرت به * وإن ذكرت بسوء عندهم اذنوا

أي سمعوا وقال عدي بن زيد :

في سماع يأذن الشيخ له * وحديث مثل ما ذي مشار

وقيل إن معنى و ( حقت ) حق لها أن تأذن بالانقياد لامر ربها ،   يقال : حق له أن يكون على هذا الامر بمعنى جعل ذلك حقا ."
84,3,وقوله ( وإذا الارض مدت روي عن النبي ( صلى الله عليه وآله ) قال : ( تمد الارض يوم القيامة مثل الاديم ) ومعنى ( مدت ) بسطت إن الله تعالى يأمر بأن تمد مد الاديم العكاظي حتى يزيد في سعتها .   وقيل معناه إنها تبسط باندكاك جبالها وآكامها حتى تصير كالصحيفة الملساء .
84,4,وقوله ( والقت ما فيها وتخلت ) معناه القت ما فيها من المعادن وغيرها ،   وتخلت منها ،   وذلك مما يؤذن بعظم الامر كما تلقي الحامل ما في بطنها عند الشدة وقال قتادة ومجاهد : أخرجت الارض أثقالها .
84,5,وقوله ( وأذنت لربها وحقت ) قد فسرناه وليس هذا على وجه التكرار ،   لان الاول في صفة السماء والثاني في صفة الارض فليس بتكرار وهذا كله من أشراط الساعة وجلائل الامور التى تكون فيها .   وجواب ( إذا السماء انشقت ) محذوف وتقديره إذا كانت هذه الاشياء التي ذكرها وعددها رأى الانسان ما قدم من خير اوشر ،   وقيل جوابه في ( إنك كادح ) قال ابن خالويه الفاء مقدرة والتقدير إذا السماء انشقت إلى قوله ( وحقت ) فيا أيها الانسان إنك كادح .   وقال البلخي : الواو زائدة وجواب قوله ( أذنت لربها ) ( وحقت ) وهو كقوله ( حتى إذا جاؤها وفتحت أبوابها ) والاول هو الوجه .
84,6,"وقوله ( يا أيها الانسان ) خطاب لجميع المكلفين من البشر من ولد آدم يقول الله لهم ولكل واحد منهم ( يا أيها الانسان إنك كادح ) والكدح السعي الشديد في الامر يقال : كدح الانسان في أمره يكدح ،   وفيه كدوح وخدوش أي آثار من شدة السعي في الامر ،   ومعنى ( كادح إلى ربك كدحا ) ايها الانسان إنك في امرك بشدة ومشقة إلى أن تلقى جزاء عملك من ربك ،   فانت لا تخلو في الدنيا من مشقة ،   فلا تعمل لها ،   واعمل لغيرها فيما تصير به إلى الراحة من الكدح ،   فالغني والفقير كل واحد منهما يكدح ما يقتضيه حاله .   وقوله ( فملاقيه ) تفخيم لشأن الامر الذي يلقى من جهته ،   فجعل لذلك لقاء جزائه ،   لقاءه وهذا من المعاني العجيبة والحكمة البالغة والهاء في ( فملاقيه ) يحتمل أمرين : أن تكون كناية عن الله ،   وتقديره فملاقي ربك أي تلاقى جزاء ربك ،   ويحتمل أن تكون كناية عن الكدح ،   وتقديره فملاقي كدحك الذي هو عملك .   وقال تميم بن مقبل :

وما الدهر إلا تارتان فمنهما * أموت واخرى ابتغى العيش اكدح

أي ادؤب وأسعى في طلب العيش ."
84,7,ثم قسم تعالى أحوال الخلق يوم القيامة فقال ( فأما من أوتي كتابه بيمينه ) يعني من أعطي كتابه الذي فيه ثبت أعماله من طاعة او معصية بيده اليمنى .
84,8,( فسوف يحاسب حسابا يسيرا ) أي يواقف على ما عمل من الحسنات وماله عليها من الثواب ،   وماحط عنه من الاوزار إما بالتوبة أو المغفرة ،   فالحساب اليسير التجاوز عن السيئات ،   والاحتساب بالحسنات .   ومن نوقش بالحساب هلك ،   روي عن النبي ( صلى الله عليه وآله ) .
84,9,وقوله ( وينقلب إلى أهله مسرورا أي فرحا مستبشرا .   وقيل المراد بالاهل - ههنا - هم الذين أعد الله لهم من الحور العين ،   ويجوز أن يكون المراد أقاربه إذا كانوا من أهل الجنة والسرور هو الاعتقاد أو العلم بوصول نفع اليه في المستقبل أو دفع ضرر عنه وقال قوم : هو معنى في القلب يلتذ لاجله بنيل المشتهى يقال : سر بكذا من مال أو ولد أو بلوغ أمل يسر سرورا .
84,10,"قوله تعالى :

( وأما من أوتي كتابه وراء ظهره ( 10 ) فسوف يدعو ثبورا ( 11 )

ويصلي سعيرا ( 12 ) إنه كان في أهله مسرورا ( 13 ) إنه ظن أن لن يحور ( 14 ) بلى إن ربه كان به بصيرا ) ( 15 ) ست آيات .

قرأ نافع وابن عامر وابن كثير والكسائي ( يصلى ) بضم الياء وفتح الصاد وتشديد اللام .   الباقون بفتح الياء وإسكان الصاد خفيفة .   وأماله أهل الكوفة إلا عاصما .

لما ذكر الله تعالى حكم من يعطى كتابه بيمينه من المؤمنين وأهل الطاعات وما أعدلهم من أنواع النعيم وإنقلابه إلى أهله مسرورا ،   ذكر حكم الكفار الذين يعطون كتاب أعمالهم وراء ظهورهم ،   وروي أنه يخرج شماله من ظهره ،   ويعطي كتابه فيه .   والوجه في ذلك ما قدمناه من كون ذلك امارة للملاكة والخلائق أنه من أهل النار كما أن إعطاء الكتاب باليمين علامة على أنه من أهل الجنة ."
