surah_number,ayah_number,tafsir_text
86,1,"بسم الله الرحمان الرحيم

{  والسماء والطارق 1 وما أدراك ما الطارق 2 النجم الثاقب 3 إن كل نفس لما عليها حافظ } .

أقسم الله بالسماء وبالطارق وهي الكواكب التي تطرق الليل فتطلع فيه ،  وفي النهار تختفي .  وهو من الطروق أي الدق .  وقد سمي الليل طارقا ،  وقيل :  قد يكون الطروق نهارا .  ومنه قول الرسول صلى الله عليه وسلم :   "" أعوذ بك من شر طوارق الليل والنهار إلا طارقا يطرق بخير ""  ."
86,2,قوله :  {  وما أدراك ما الطارق } أي ما أعلمك يا محمد ما الطارق .  وذلك على سبيل التفخيم لشأنه .  ثم فسّره بقوله :  {  النجم الثاقب } .
86,3,قوله :  {  النجم الثاقب } أي المتوهج المتلألئ .  والنجم خبر لمبتدأ محذوف تقديره هو .
86,4,قوله :  {  إن كل نفس لما عليها حافظ } وهذا جواب القسم .  وإن ،  نافية بمعنى ،  ما .  ولما ،  المشددة بمعنى إلا .  يعني :  ما كل نفس إلا عليها حافظ .  أي حفظة من الملائكة يحفظون عليها ما فعلت من خير أو شر .  والحافظ على الحقيقة هو الله .  فإنه سبحانه يحفظ عباده المؤمنين من السوء ومن شر الأشرار وكيد الكائدين .  كما في وقوله :  {  فالله خير حافظا }  .
86,5,"قوله تعالى :  {  فلينظر الإنسان ممّ خلق 5 خلق من ماء دافق 6 يخرج من بين الصلب والترائب 7 إنه على رجعه لقادر 8 يوم تبلى السرائر 9 فما له من قوة ولا ناصر } .

ينبه الله عباده للتفكر في يوم المعاد ليستيقنوا أن الساعة قائمة وأن بعثهم بعد الممات حق لا ريب فيه .  فقال سبحانه :  {  فلينظر الإنسان ممّ خلق } الفاء ،  عقب كل نفس عليها حافظ ،  لدلالة على وجوب التفكير في أصل الإنسان وكيفية خلقه ليوقن المتفكر أن الله قادر على إعادته يوم القيامة ."
86,6,قوله :  {  خلق من ماء دافق } خلق الإنسان من مني دافق ،  أو مدفوق أي مصبوب في الرحم .  من الدفق وهو الصب .
86,7,قوله :  {  يخرج من بين الصلب والترائب } يتكون الماء الذي يخلق منه الإنسان من ماء الرجل وماء المرأة .  فهما ممتزجان في ماء واحد .  إذ يخرج ماء الرجل من بين الصلب .  وهو صلب الرجل أي ظهره .  والترائب .  أي ترائب المرأة جمع تربية وهي موضع القلادة من الصدر ،  وقيل :  الترائب ،  ما بين الثديين ،  وقيل :  ما بين المنكبين والصدر .
86,8,قوله :  {  إنه على رجعه لقادر } يعني إن الله لقادر على رجع الإنسان أي إعادته ببعثه بعد الموت .
86,9,قوله :  {  يوم تبلى السرائر } يوم ،  ظرف .  والعامل فيه مقدر .  أي يرجعه الله يوم تبلى السرائر .  وقيل :  يوم ،  منصوب على أنه مفعول به لفعل مقدر وتقديره واذكر .  أي واذكر يوم تبلى السرائر ،  والسرائر جمع سريرة وهي ما يستكنّ في القلوب من العقائد والنوايا .  والمراد هنا عرض الأعمال ونشر الصحف وانكشاف ما كانت تخفيه طوايا الصدور .  وحينئذ يستبين الحق من الباطل ويتميز الخبيث من الطيب .
86,10,قوله :  {  فما له من قوة ولا ناصر } أي :  فليس للإنسان حينئذ من قوة ذاتية تنفعه أو تغنيه من عذاب الله شيئا {  ولا ناصر } أي وليس له من حليف ولا حميم ولا مجير ينصره أو يدفع عنه شيئا من البلاء النازل في هذا اليوم العصيب الرهيب .
