surah_number,ayah_number,tafsir_text
85,1,"{ والسماء ذات البروج }

{ والسماء ذات البروج } الكواكب اثني عشر برجاً تقدَّمت في الفرقان ."
85,2,"{ واليوم الموعود }

{ واليوم الموعود } يوم القيامة ."
85,3,"{ وشاهد ومشهود }

{ وشاهد } يوم الجمعة  { ومشهود } يوم عرفة كذا فسرت الثلاثة في الحديث فالأول موعود به والثاني شاهد بالعمل فيه ،   والثالث تشهده الناس والملائكة ،   وجواب القسم محذوف صدره ،   تقديره لقد ."
85,4,"{ قتل أصحاب الأخدود }

{ قتل } لعن  { أصحاب الأخدود } الشق في الأرض ."
85,5,"{ النار ذات الوقود }

{ النار } بدل اشتمال منه  { ذات الوقود } ما توقد به ."
85,6,"{ إذ هم عليها قعود }

{ إذ هم عليها } حولها على جانب الأخدود على الكراسي  { قعود }  ."
85,7,"{ وهم على ما يفعلون بالمؤمنين شهود }

{ وهم على ما يفعلون بالمؤمنين } بالله من تعذيبهم بالإلقاء في النار إن لم يرجعوا عن إيمانهم  { شهود } حضور ،   رُوي أن الله أَنجى المؤمنين الملقين في النار بقبض أرواحهم قبل وقوعهم فيها وخرجت النار إلى من ثَمَّ فأحرقتهم ."
85,8,"{ وما نقموا منهم إلا أن يؤمنوا بالله العزيز الحميد }

{ وما نقموا منهم إلا أن يؤمنوا بالله العزيز } في ملكه  { الحميد } المحمود .   أي ما أنكر الكفار على المؤمنين إلا إيمانهم ."
85,9,
85,10,"{ إن الذين فتنوا المؤمنين والمؤمنات ثم لم يتوبوا فلهم عذاب جهنم ولهم عذاب الحريق }

{ إن الذين فتنوا المؤمنين والمؤمنات } بالإحراق  { ثم لم يتوبوا فلهم عذاب جهنم } بكفرهم  { ولهم عذاب الحريق } أي عذاب إحراقهم المؤمنين في الآخرة ،   وقيل في الدنيا بأن أخرجت النار فأحرقتهم كما تقدم ."
85,12,"{ إن بطش ربك لشديد }

{ إن بطش ربك } بالكفار  { لشديد } بحسب إرادته ."
85,13,"{ إنه هو يبدئ ويعيد }

{ إنه هو يبدىءُ } الخلق  { ويعيد } فلا يعجزه ما يريد ."
85,14,"{ وهو الغفور الودود }

{ وهو الغفور } للمذنبين المؤمنين  { الودود } المتودد إلى أوليائه بالكرامة ."
85,15,"{ ذو العرش المجيد }

{ ذو العرش } خالقه ومالكه  { المجيد } بالرفع : المستحق لكمال صفات العلوّ ."
85,16,"{ فعال لما يريد }

{ فعَّال لما يريد } لا يعجزه شيء ."
85,17,"{ هل أتاك حديث الجنود }

{ هل أتاك } يا محمد  { حديث الجنود }  ."
85,18,"{ فرعون وثمود }

{ فرعون وثمود } بدل من الجنود واستغني بذكر فرعون عن أتباعه ،   وحديثهم أنهم أُهلكوا بكفرهم وهذا تنبيه لمن كفر بالنبي صلى الله عليه وسلم والقرآن ليتعظوا ."
85,19,"{ بل الذين كفروا في تكذيب }

{ بل الذين كفروا في تكذيب } بما ذكر ."
85,20,"{ والله من ورائهم محيط }

{ والله من ورائهم محيط } لا عاصم لهم منه ."
85,21,"{ بل هو قرآن مجيد }

{ بل هو قرآن مجيد } عظيم ."
85,22,"{ في لوح محفوظ }

{ في لوح } هو في الهواء فوق السماء السابعة  { محفوظٍ } بالجر من الشياطين ومن تغيير شيء منه طوله ما بين السماء والأرض ،   وعرضه ما بين المشرق والمغرب ،   وهو من درة بيضاء ،   قاله ابن عباس رضي الله عنهما ."
