surah_number,ayah_number,tafsir_text
19,2,"بسم الله الرحمان الرحيم

( ذكر رحمة ربك ) خبر مبتدأ محذوف ؛  أي المتلوّ عليك ذكر .  .  .  الخ ."
19,4,"( وهن العظم مني ) ضعف من الكبر .  وقرئ  "" وهن ""  بالحركات الثلاث ؛  من الوهن وهو الضعف .  وخص العظم بالذكر لأنه عمود البدن وبه قوامه ؛  فإذا وهن تداعى البدن كله .  وأفرد لأن المراد به الجنس .  ( ولم أكن بدعائك ) أي بدعائي فيما مضى من عمري ( رب شقيا ) خائبا ،  بل كنت سعيدا بإجابته ؛  فأسعدني الآن بإجابته ."
19,5,( خفت الموالي .  .  .  ) أي بني عمي وعصبتي ،  وكانوا شرار بني إسرائيل ؛  فخاف ألا يحسنوا خلافته من بعد موته في أمته ويبدلوا عليهم دينهم .  جمع مولى ،  وهو العاصب .  ( فهب لي من لدنك وليا .  .  .  ) ابنا مرضيا عندك ،
19,6,( يرثني ) في العلم ،  ( ويرث من آل يعقوب ) النبوة ،  بمعنى أنه يصلح لها .  والولي :  يطلق على النصير والمعين .
19,7,( لم نجعل له من قبل سميا ) شريكا في الاسم ؛  حيث لم يسم أحد قبله بيحيى .  أو شبيها في صفاته وأحواله .
19,8,"( أنى يكون لي غلاما ) كيف ؟  أو من أين يحدث لي غلاما ؟  !  استفهام تعجب وسرور بهذا الأمر العجيب .  ( بلغت من الكبر عتيا ) أي بلغت بسبب الكبر حالة لا سبيل إلى إصلاحها ومداواتها ؛  وهي اليبس والصلابة في المفاصل والعظام .  يقال :  عتا الشيخ يعتو عتيا وعتيا ،  وكبر وولى .  وأصله عتو ،  قلبت الواو الثانية ياء وأدغمت ،  ثم كسرت التاء ثم العين إتباعا لها .  وقرئ  "" عتيا ""  ."
19,10,( ألا تكلم الناس ) أي لا تستطيع تكليمهم بلسانك ( ثلاث ليال ) مع أيامهن .  ( سويا ) أي حال كونك سوي الخلق سليم الحواس ،  لا علة بك من خرس أو مرض .
19,11,"( من المحراب .  .  .  ) من المصلى ،  أو من الغرفة [ آية 37 آل عمران ص 105 ] .

( فأوحى إليهم ) أشار إليهم ( أن سبحوا بكرة وعشيا ) أي صلوا لله تعالى طرفي النهار .  أو نزهوه فيهما ؛  وهو كقوله تعالى :   "" وسبح بالعشي والإبكار  ""  ."
19,12,( وآتيناه الحكم ) فهم التوراة والعبادة .  أو النبوة .
19,13,{  وحنانا من لدنا } أي وأعطيناه من عندنا رحمة عظيمة عليه .  أو رحمة في قلبه وتعطفا على الناس . {  وزكاة } بركة ونماء ،  أو طهارة من الذنوب ؛  أي جعلناه مباركا نفاعا معلما للخير{  تقيا } مطيعا مجتنبا للمعاصي .
19,14,{  ولم يكن جبارا } مستكبرا .  متعاليا{  عصيا } ذا عصيان ومخالفة لربه .
19,16,{  انتدبت .  .  .  } اعتزلت وانفردت للتخلي للعبادة .  افتعال من النبذ ،  وهو طرح الشيء وإلقاؤه ؛  كأنها ألقت بنفسها إلى جانب ،  معتزلة عن الناس في مكان يلي شرقي بيت المقدس أو شرقي دارها ،  متخذة من دونهم ساترا .
19,17,"{  فأرسلنا إليها روحنا } أي جبريل عليه السلام [ آية 87 البقرة ص 36 ] ليبشرها بالغلام ولينفخ فيها فتحمل به .  والإضافة للتشريف ؛  كبيت الله .

{  فتمثل لها بشرا سويا } أي في صورة إنسان معتدل الخلق كامل البنية ؛  لتستأنس بكلامه ولا تنفر منه ،  ولو بدا لها في الصورة الملكية لنفرت منه ولم تستطع مكالمته .  .  .  .  يقال :  رجل سوي ،  إذا استوت أخلاقه وخلقته عن الإفراط والتفريط ."
19,18,{  إن كنت تقيا } أي إن كان يرجى منك تقوى الله فإني عائدة به منك ؛  وهو كقول القائل :  إن كنت مؤمنا فلا تظلمني .
19,20,{  ولم أك بغيا } فاجرة تبغي الرجال ،  أو يبغيها الرجال للفجور بها .  يقال :  بغت الأمة تبغي بغيا ،  فهي بغي وبغو ،  إذا عهرت .  والبغي :  الأمة أو الحرة الفاجرة .
19,22,{  مكانا قصيا } بعيدا من أهلها وراء الجبل .  يقال :  قصا عنه قصوا وقصوا ،  بعد فهو قصي .  وهو بمكان قصي :  أي بعيد
