surah_number,ayah_number,tafsir_text
22,1,"قال : { يا أيها الناس } أي الذين تقدم أول تلك أنه اقترب لهم حسابهم { اتقوا ربكم } أي احذروا عقاب المحسن إليكم بأنواع الإحسان بأن تجعلوا بينكم وبينه وقاية الطاعات .

وقال الإمام أبو جعفر ابن الزبير : لما افتتحت سورة الأنبياء بقوله تعالى : { اقترب للناس حسابهم } وكان وارداً في معرض التهديد ،   وتكرر في مواضع منها كقوله تعالى :{ إلينا ترجعون }[ الأنبياء : 35 ]

{ سأوريكم آياتي فلا تستعجلون ويقولون متى هذا الوعد }[ الأنبياء : 37 ] { لو يعلم الذين كفروا حين يكفون عن وجوههم النار }[ الأنبياء : 39 ] { ولئن مستهم نفحة من عذاب ربك }[ الأنبياء : 46 ] { ونضع الموازين القسط ليوم القيامة }[ الأنبياء : 47 ] { وهم من الساعة مشفقون }[ الأنبياء : 49 ] { كل إلينا راجعون }[ الأنبياء : 93 ] { واقترب الوعد الحق }[ الأنبياء : 97 ] { إنكم وما تعبدون من دون الله حصب جهنم }[ الأنبياء : 98 ] { يوم نطوي السماء كطي السجل للكتاب }[ الأنبياء : 104 ] إلى ما تخلل هذه الآي من التهديد ،   وشديد الوعيد ،   حتى لا تكاد تجد أمثال هذه الآي في الوعيد والإنذار بما في الساعة وما بعدها وما بين يديها في نظائر هذه السورة ،   وقد ختمت من ذلك بمثل ما به ابتدئت ،   اتصل بذلك ما يناسبه من الإعلام بهول الساعة وعظيم أمرها ،   فقال تعالى : { يا أيها الناس اتقوا ربكم } - إلى قوله : { ولكن عذاب الله شديد } ثم اتبع هذا ببسط الدلالات على البعث الأخير وإقامة البرهان { يا أيها الناس إن كنتم في ريب من البعث } الآيات ،   ثم قال { ذلك بأن الله هو الحق } أي اطرد هذا الحكم العجيب ووضح من تقلبكم من حالة إلى حالة في الأرحام وبعد خروجكم إلى الدنيا وأنتم تعلمون ذلك من أنفسكم ،   وتشاهدون الأرض على صفة من الهمود والموت إلى حين نزول الماء فنحيي ونخرج أنواع النبات وضروب الثمرات { يسقى بماء واحد ذلك بأن الله هو الحق وأنه يحيي الموتى } كما أحياكم أولاً وأخرجكم من العدم إلى الوجود وأحيا الأرض بعد موتها وهمودها ،   كذلك تأتي الساعة من غير ريب ولا شك ،   ويبعثكم لما وعدكم من حسابكم وجزائكم { فريق في الجنة وفريق في السعير } انتهى .

ولما أمرهم بالتقوى : علل ذلك مرهباً لهم بقوله : { إن زلزلة الساعة } أي التي تقدم التحذير منها في الأنبياء بدأ وختماً وما بين ذلك ،   أي شدة اضطرابها وتحركها العنيف المزيل للأشياء عن مقارها إزالة عظيمة ،   بما يحصل فيها من الأصوات المختلفة ،   والحركات المزعجة المتصلة ،   من النفخ في الصور ،   وبعثرة القبور ،   وما يتسبب عن ذلك من عجائب المقدور ،   وقت القيام ،   واشتداد الزحام ،   وذلك لأن  ""  زلزل  ""  مضاعف زل - إذا زال عن مقره بسرعة ،   ضوعف لفظه لتضاعف معناه ؛ قال البغوي : الزلزلة والزلزال : شدة الحركة على الحال الهائلة - انتهى .   وهو من إضافة المصدر إلى الفاعل أو المفعول فيه { شيء عظيم* } أي لا تحتمل العقول وصفه ؛ قال ابن كثير : أي أمر كبير ،   وخطب جليل وطارق مفظع ،   وحادث هائل ،   وكائن عجيب - انتهى .

وهذا للزلزلة نفسها ،   فكيف بجميع ما يحدث في ذلك اليوم الذي لا بد لكم من الحشر فيه إلى الله ليجازيكم على ما كان منكم ،   لا ينسى منه نقير ولا قطمير ،   ولا يخفى قليل ولا كثير ،   مما تطير له القلوب ،   ولا تثبت له النفوس ،   فاعتدوا وجاهدوا أعداءكم من الأهواء والشياطين ."
22,2,"ولما كان المراد بالساعة القيام وما والاه ،   جعل مظروفاً لذلك اليوم الذي هو من ذلك الوقت إلى افتراق الفريقين إلى داري الإبعاد والإسعاد ،   والهوان والغفران ،   فقال تعالى : { يوم ترونها } أي الزلزلة أو كل مرضعة ،   أضمرها قبل الذكر ،   تهويلاً للأمر وترويعاً للنفس { تذهل } أي تنسى وتغفل حائرة مدهوشة ،   وهو العامل في  ""  يوم  ""  ويجوز أن يكون عامله معنى الكلام ،   أي تستعظمون جداً ذلك اليوم عند المعاينة وإن كنتم الآن تكذبون ،   ويكون ما بعده استئنافاً ودل بالسور على عموم تأثيره لشدة عظمته فقال : { كل مرضعة } أي بالفعل { عما أرضعت } من ولدها وغيره ،   وهي من ماتت مع أبنها رضيعاً ،   قال البغوي : يقال : مرضع ،   بلا هاء - إذا أريد به الصفة مثل حائض وحامل ،   فإذا أرادوا الفعل أدخلوا الهاء - يعني : فيدل حينئذ أنها ملتبسة به { وتضع كل ذات حمل حملها } أي تسقطه قبل التمام رعباً وفزعاً ،   وهي من ماتت حاملاً - والله أعلم ،   فإن كل أحد يقوم على ما مات عليه ،   قال الحسن : تذهل المرضعة عن ولدها بغير فطام ،   وتضع الحامل ما في بطنها بغير تمام - انتهى .   ويؤيد أن هذه الزلزلة تكون بعد البعث ما في الصحيحين وغيرهما : مسلم في الإيمان وهذا لفظه ،   والبخاري عند تفسير هذه الآية عن أبي سعيد الخدري رضي الله عنه رفعه :  ""  يقول الله عز وجل : يا آدم ! فيقول : لبيك وسعديك ! والخير في يديك ،   قال : يقول : أخرج بعث النار ،   قال : وما بعث النار ؟ قال : من كل ألف تسعمائة وتسعة وتسعون ،   فذلك حين يشيب الصغير ،   وتضع كل ذات حمل حملها  ""  الحديث والأحاديث في ذلك كثيرة ،   ومعارضها ضعيف ،   والمناسب أيضاً لما في آخر تلك من قوله{ فإذا هي شاخصة أبصار الذين كفروا }[ الأنبياء : 97 ] وما تبعه أن هذه الزلزلة بعد القيام من القبور{ يوم نطوي السماء }[ الأنبياء : 104 ] { إذا السماء انفطرت }[ الانفطار : 1 ] إلى قوله :{ علمت نفس ما قدمت وأخرت }[ الانفطار : 5 ] ويمكن أن يكون المراد هذا وما قبله لأن يوم الساعة طويل ،   فنسبة الكل إليها على حد سواء .

ولما كان الناس كلهم يرون الزلزلة ،   ولا يرى الإنسان السكر - إلا من غيره قال في الزلزلة { ترونها } وقال في { السكر } : { وترى الناس سكارى } أي لما هم فيه من الدهش والحيرة والبهت لما شاهدوا من حجاب العز وسلطان الجبروت وسرادق الكبرياء ،   ثم دل على أن ذلك ليس على حقيقته بقوله ،   نافياً لما يظن إثباته بالجملة الأولى : { وما هم بسكارى } أي من الخمر .

ولما نفى أن يكونوا سكارى من الخمر ،   أثبت ما أوجب لهم تلك الحالة فقال : { ولكن عذاب الله } ذي العز والجبروت { شديد* } فهو الذي وجب أن يظن بهم السكر ،   لأنه أذهب خوفه حولهم ،   وطير هوله عقولهم ."
22,3,"ولما أفهم العطف الآتي أن الناس قسمان ،   وأن التقدير : فإن منكم من يؤمن فيتقى فينجو من شر ذلك اليوم الذي اقتضت الحكمة إظهار العظمة فيه ليزداد حزب الله فرحاً ،   وحزب الشيطان غماً وترحاً ،   عطف عليه قوله : { ومن الناس } أي المذبذبين المضطربين { من } لا يسعى في إعلاء نفسه وتهذيبهاً فيكذب فيوبق بسوء أعماله ،   لأنه { يجادل في الله } أي في قدرة الملك الأعظم على ذلك اليوم وفي غير ذلك من شؤونه بعد أن جاءه العلم بها اجتراء على سلطانه العظيم { بغير علم } بل بالباطل الذي هو جهل صرف ،   فيترك اتباع الهداة النصحاء { ويتبع } بغاية جهده في جداله { كل شيطان } أي محترق بالشر مبعد باللعن .

ولما كان السياق لذم متبعه ،   أشار إلى أنه لا قصد له في اتباعه إلا الشر ،   لأنه لا لبس في أمره بصيغة المبالغة كما مضى في النساء ويأتي في الصافات ،   فقال : { مريد* } أي متجرد للفساد لا شغل له غيره ،   فهو في غاية الضراوة عليه ،   قال البيضاوي : وأصله العرى"
22,4,"{ كتب } أي قضى وقدر على سبيل الحتم الذي لا بد منه ،   تعبير باللازم عن الملزوم { عليه } أي على ذلك الشيطان { أنه من تولاه } أي فعل معه فعل الولي مع وليه ،   باتباعه والإقبال على ما يزينه { فأنه يضله } بما يبغض إليه من الطاعات فيخطىء سبيل الخير .

ولما نفّر عن توليه بإضلاله لأن الضلال مكروه إلى كل أحد ،   بين أنه إضلال لا هدى معه أصلاً فقال : { ويهديه } أي بما يزين له من الشهوات ،   الحاملة على الزلات ،   إعلاماً بأنه إن كان له هدى إلى شيء فهو { إلى عذاب السعير* } ."
22,5,"ولما حذر الناس من ذلك اليوم ،   وأخبر أن منهم من يكذب ،   وعرف بمآله ،   فأفهم ذلك أن منهم من يصدق به فيكون له ضد حاله ،   وكان كثير من المصدقين يعملون عمل المكذبين ،   أقبل عليهم سبحانه إقبالاً ثانياً رحمة لهم ،   منبهاً على أنه ينبغي أن لا يكون عندهم نوع من الشك في ذلك اليوم لما عليه من الآيات في الآفاق وفي أنفسهم ،   فقال دالاً عليه بالأمرين : { يا أيها الناس } أي كافة ،   ويجوز أن يراد المنكر فقط ،   وعبر بالناس الذي هو من أسفل الأوصاف لذلك ،   وإشارة إلى أن المنكر والعامل عمله - وإن كان مصدقاً - هم أكثر الناس ،   وعبر بأداة الشك إشارة إلى أن الذي يقتضيه الحال جزمهم به فقال : { إن } وبين أنه ما عبر به إلا للتوبيخ ،   لا للشك في أمرهم ،   بجعل الشرط ماضياً ،   ودل ب  ""  كان  ""  وبالظرف على ما تمكن الريب منهم فقال : { كنتم في ريب } أي شك وتهمة وحاجة إلى البيان { من البعث } وهو قيام الأجسام بأرواحها كما كانت قبل مماتها سواء ،   استعظاماً لأن نقدر عليه { فإنا خلقناكم } بقدرتنا التي لا يتعاظمها شيء { من تراب } لم يسبق له اتصاف بالحياة { ثم من نطفة } حالها أبعد شيء عن حال التراب ،   فإنها بيضاء سائلة لزجة صافية كما قال

( من ماء دافق }[ الطارق : 6 ] وأصلها الماء القليل - قاله البغوي .   وأصل النطف الصب - قاله البيضاوي .   { ثم من علقة } أي قطعة دم حمراء جامدة ،   ليس فيها أهلية للسيلان { ثم من مضغة } أي قطعة لحم صغيرة جداً تطورت إليها النطفة { مخلقة } بخلقة الآدمي التمام { وغير مخلقة } أي أنشأناكم من تراب يكون هذا شأنه ،   وهو أنا ننقله في هذه الأطوار إلى أن يصير مضغة ،   فتارة يخلقها ويكون منها آدمياً ،   وتارة لا يخلقها بل يخرجها من الرحم فاسدة ،   أو تحرقها حرارته ،   أو غير مخلقة تخليقاً تاماً بل ناقصاً مع وجود الروح كشق الذي كان شق آدمي ،   وسطيح الذي كان علواً بلا سفل ونحوهما { لنبين لكم } كمال قدرتنا ،   وتمام حكمتنا ،   وأن ذلك ليس كائناً عن الطبيعة ،   لأنه لو كان عنها لم يختلف ،   فدل اختلافه على أنه عن فاعل مختار ،   قادر قهار ،   وحذف المفعول إشارة إلى أنه يدخل فيه كل ما يمكن أن يحيط به العقول .

ولما كان التقدير : فنجهض منه ما لا نشاء إتمامه ،   عطف عليه قوله : { ونقر في الأرحام } أي من ذلك الذي خلقناه { ما نشاء } إتمامه { إلى أجل مسمى } قدرناه لإتمامه ما بين ستة أشهر إلى ما نريد من الزيادة على ذلك ،   بحسب قوة الأرحام وضعفها ،   وقوة المخلقات وضعفها وكثرة ما تغتذيه من الدماء وقلته ،   وزكائه وخبثه ،   إلى غير ذلك من أحوال وشؤون لا يعلمها إلا بارئها ،   جلت قدرته ،   وتعالت عظمته ،   وأما ما لم نشأ إتمامه فإن الأرحام تمجه بقدرتنا وتلقيه دون التمام أو تحرقه فيضمحل { ثم نخرجكم } بعد ذلك { طفلاً } أي في حال الطفولة من صغر الجثة وضعف البدن والسمع والبصر وجميع الحواس ،   لئلا تهلكوا أمهاتكم بكبر أجرامكم ،   وعظم أجسامكم ،   وهو يقع على الجميع ،   وعبر به دونه للتساوي في ضعف الظاهر والباطن .

ولما ذكر أضعف الضعف ذكر أقوى القوة عاطفاً له عليه لما بينهما من المهلة بأداة التراخي فقال : { ثم } أي نمد أجلكم { لتبلغوا } بالانتقال في أسنان الأجسام فيما بين الرضاع ،   إلى حال اليفاع ،   إلى زمان الاحتلام ،   وقوة الشباب والتمام { أشدكم } أي نهاية كل شدة قدرناها لكل واحد منكم { ومنكم من يتوفى } قبل ما بعد ذلك من سن الشيخوخة { ومنكم من يرد } بالشيخوخة ،   وبناه للمجهول إشارة إلى سهولته عليه مع استبعاده لولا تكرر المشاهدة عند الناظر لتلك القوة والنشاط وحسن التواصل بين أعضائه والارتباط { إلى أرذل العمر } وهو سن الهرم فينقص جميع قواه { لكيلا يعلم } .

ولما كان السياق للقدرة على البعث الذي هو التحويل من حال الجمادية إلى ضده بغاية السرعة ،   أثبت  ""  من  ""  الابتدائية للدلالة على قرب زمن الجهل من زمن العلم ،   فربما بات الإنسان في غاية الاستحضار لما يعلم والحذق فيه فعاد في صبيحة ليلته أو بعد أيام يسيرة جداً من غير كبير تدريج لا يعلم شيئاً ،   وأفهم إسقاط حرف الانتهاء أنه ربما عاد إليه علمه ،   وربما اتصل جهله بالموت بخلاف ما مضى في النحل فقال : { من بعد علم } كان أوتيه { شيئاً } بل يصير كما كان طفلاً في ضعف الجواهر والأعراض ،   لتعلموا أن ذلك كله فعل الإله الواحد المختار ،   وأنه لو كان فعل الطبيعة لازداد بطول البقاء نمواً في جميع ذلك ،   وقد علم - بعود الإنسان في ذهاب العلم وصغر الجسم إلى نحو ما كان عليه في ابتداء الخلق - قطعاً أن الذي أعاده إلى ذلك قادر على إعادته بعد الممات ،   والكون على حال الرفات .

ولما تم هذا الدليل على الساعة محكم المقدمات واضح النتائج ،   وكان أول الإيجاد فيه غير مشاهد فعبر عنه بما يليق به ،   أتبعه دليلاً آخر محسوساً ،   وعطفه على ما أرشد إليه التقدير من نحو قوله : تجدون أيها الناس ما ذكرناه في أنفسكم ،   فقال : { وترى } فعبر بالرؤية { الأرض } ولما كان في سياق البعث ،   عبر بما هو أقرب إلى الموت فقال : { هامدة } أي يابسة مطمئنة ساكنة سكون الميت ليس بها شيء من نبت ،   ولعله أفرد الضمير توجيهاً إلى كل من يصلح أن يخاطب بذلك { فإذا } أي فننزل عليها ماء من مكان لا يوجد فيه ثم ينزل منه إلا بقدرة عظيمة وقهر باهر ،   فإذا { أنزلنا } بما لنا من العظمة { عليها الماء اهتزت } أي تحركت بنجوم النبات اهتزاز الحي ،   وتأهلت لإخراجه ؛ قال الرازي : والاهتزاز : شدة الحركة في الجهات المختلفة .   { وربت } أي انتفخت ،   وذلك أول ما يظهر منها للعين وزادت ونمت بما يخرج منها من النبات الناشىء عن التراب والماء { وأنبتت } بتقديرنا { من كل زوج } أي صنف عادلناه بصنف آخر جعلناه تمام نفعه به { بهيج* } أي مؤنق من أشتات النباتات في اختلاف ألوانها وطعومها ،   وروائحها وأشكالها ،   ومنافعها ومقاديرها رائقة المناظر ،   لائقة في العيون والبصائر ،   قال الرازي : فكما أن النبات يتوجه من نقص إلى كمال ،   فكذلك الآدمي يترقى من نقص إلى كمال ،   ففي المعاد يصل إلى كماله الذي أعد له من البقاء والغنى والعلم والصفاء والخلود ،   أي السعيد منه في دار السلام مبرأ عن عوارض هذا العالم - انتهى ."
22,6,"ولما قرر سبحانه هذين الدليلين ،   رتب عليهما ما هو مطلوب والنتيجة فقال على طريق التعليل : { ذلك } أي الذي تقدم من الأمر بالتقوى ،   والترهيب من جلال الله بالحشر ،   والاستدلال عليه بالتصرف في تطوير الإنسان والنبات إلى ما في تضاعيفه من أنواع الحكم وأصناف اللطائف { بأن } أي بسبب أن تعلموا أن { الله } أي الجامع لأوصاف الكمال { هو } أي وحده { الحق } أي الثابت أتم ثبات ،   بحيث يقتضي ذلك أنه يكون كل ما يريد ،   فإنه لا ثبات مع العجز { وأنه يحيي الموتى } أي القادر على ذلك بأنه - كما سيأتي - هو العلي الكبير { وأنه على كل شيء } من الخلق وغيره { قدير* }

{ إنما أمره إذا أراد شيئاً أن يقول له كن فيكون }[ يس : 82 ]"
22,7,{ وأن الساعة } التي تقدم التحذير منها ،   وهي وقت حشر الخلائق كلهم { آتية لا ريب فيها } بوجه من الوجوه لما دل عليها مما لا سبيل إلى إنكاره بقول من لا مرد لقوله ،   وهو حكيم فلا يخلف ميعاده ،   ولا يسوغ بوجه أن يترك عباده بغير حساب { وأن الله } لما له من الجلال والحكم { يبعث } بالإحياء { من في القبور* } لحضوره والفصل بينهم فيها في كل ما اختلفوا فيه لأن ذلك من العدل الذي أمر به ،   وبه يظهر كثير من صفاته سبحانه أتم ظهور ،   والحاصل أن المراد أنه سبحانه قال ما تقدم وفعل ما ذكر من إيجاد الإنسان والنبات في هذه الأطوار ليعلم أنه قادر على هذه الأمور وعلى كل شيء
22,8,{ ومن } أي فمن الناس الذين كانوا قد وقفوا عن الإيمان قبل هذا البيان من آمن عند سماع هذه القواطع ،   ومن { الناس } وهم ممن اشتد تكاثف طبعه { من يجادل } أي بغاية جهده { في الله } أي في قدرته وما يجمعه هذا الاسم الشريف من صفاته بعد هذا البيان الذي لا مثل له ولا خفاء فيه { بغير علم } أتاه عن الله على لسان أحد من أصفيائه أعم من أن يكون كتاباً أو غيره { ولا هدى } أرشده إليه من عقله أعم من كونه بضرورة أو استدلال { ولا كتاب منير* } صح لديه أنه من عند الله ،   ومن المعلوم أنه بانتفاء هذه الثلاثة لا يكون جداله إلا بالباطل { ثاني عطفه } أي رخي البال معرضاً متكبراً متمائلاً لاوياً عنقه لذلك كما قال تعالى{ وإذا تتلى عليه آياتنا ولى مستكبراً }[ لقمان : 7 ] والعطف في الأصل الجانب وموضع الميل .
22,9,"ولما دل السياق على أنه أكثف الأقسام طبعاً ،   عبر عن قصده بقوله : { ليضل } أي غيره { عن سبيل الله } إفهاماً لذلك ،   لأن هذا لا يقصده عاقل ،   فالقسم الأول تابع ضال ،   وهذا داع لأهل الضلال ،   هذا على قراءة الضم للجمهور ،   وعلى قراءة الفتح لابن كثير وأبي عمرو ورويس عن يعقوب بخلاف عنه من ضل ،   تكون من باب التهكم كما تقدم غير مرة ،   أي إنه من الحذق بحيث لا يذهب عليه أن هذا ضلال ،   فما وصل إليه إلا بقصده له .

ولما ذكر فعله وثمرته ،   ذكر ما أعد له عليه فقال : { له في الدنيا خزي } اي إهانة وذل وإن طال زمن استدراجه بتنعيمه  ""  حق على الله أن لا يرفع شيئاً من الدنيا إلا وضعه  ""  { ونذيقه } أي بما لنا من العظمة { يوم القيامة } الذي يجمع فيه الخلائق بالإحياء بعد الموت { عذاب الحريق* } أي بجعله يحس بألم العذاب بالحريق كما يحس الذائق بالشيء كما أحرق قلوب المهتدين بجداله بالباطل ،   ويقال حقيقة أو مجازاً :"
22,10,{ ذلك } أي العذاب العظيم { بما } أي بسبب ما { قدمت يداك } أي بعملك ،   ولكنه جرت عادة العرب أن تضيف الأعمال إلى اليد لأنها آلة أكثر العمل ،   وإضافة ما يؤدي إليهما أنكأ { وأن } أي وبسبب أن { الله } أي الذي له الكمال كله { ليس بظلام } أي بذي ظلم ما { للعبيد* } ولو ترككم بغير ذلك لكان في مجاري عاداتكم ظلماً أولاً بتسوية المحسن بالمسيء ،   وثانياً بترك الانتصار للذين عادوك فيه وأذيتهم من أجله ،   ويجوز أن تكون الصيغة للمبالغة لتفهم أنه لو تركه لكان الظلم ،   وذلك في غاية البعد عن حكمته و .   .   .   نفي أصل الظلم من آياته الباهرة .
